순번,이름,주소,메모,위도,경도,등록일
1,"대도조명백화점","서울 중구 창경궁로 70 (주교동)","",,,"2022-02-25 21:59:52"
2,"충무로애견거리","서울 중구 퇴계로 227 (충무로4가)","",,,"2022-02-25 22:04:08"
3,"부산복집","서울 서초구 반포대로20길 10 (서초동)","",,,"2022-02-27 14:57:23"
4,"서울 서초구 서초동 1487-32","명달로8길 21","더공감",,,"2022-03-06 10:48:29"
5,"서초보쌈","서울 서초구 서초대로 341 1층 (서초동)","",37.49550318,127.01874913,"2022-03-07 22:28:43"
6,"서울숲 공영주차장","서울 성동구 성수동1가 643","",,,"2022-03-12 18:42:23"
7,"한가커피","서울 마포구 동교로46길 25 (연남동)","",,,"2022-03-12 23:02:27"
8,"광한루남원추어탕","경기 수원시 팔달구 권광로 269 (인계동)","",,,"2022-03-12 23:03:16"
9,"공리특허짬뽕 수원인계점","경기 수원시 팔달구 권광로285번길 7 2층 (인계동)","",,,"2022-03-12 23:14:10"
10,"무탄","서울 강남구 논현로176길 22 1층 (신사동)","",37.52729542,127.03030774,"2022-03-15 08:18:24"
11,"겐코","경기 수원시 영통구 대학로 34 (이의동)","",37.29926218,127.04364346,"2022-03-15 19:44:24"
12,"이한부대찌개닭개장 경기대광교점","경기 수원시 영통구 대학1로 42 (이의동)","",,,"2022-03-15 19:44:45"
13,"쭈꾸미통닭발","경기 수원시 영통구 대학1로 12-1 101호 (이의동)","",,,"2022-03-15 19:45:30"
14,"히노아지 광교아브뉴프랑점","경기 수원시 영통구 센트럴타운로 85 203동 2층 A208,209호 (이의동)","",,,"2022-03-15 19:55:41"
15,"책발전소 광교점","경기 수원시 영통구 광교호수공원로 80 엘리웨이광교 B117호 (원천동)","",,,"2022-03-17 01:54:49"
16,"바닐라선데이","경기 수원시 영통구 대학1로64번길 14 103호 (이의동)","",,,"2022-03-17 01:55:45"
17,"커피 바이브","경기 수원시 영통구 광교호수공원로 277 광교중흥S클래스 어뮤즈스퀘어 B2층 248호 (원천동)","",,,"2022-03-17 01:57:14"
18,"컬렉션커피","경기 수원시 영통구 센트럴타운로 107 1층 (이의동)","",,,"2022-03-17 01:58:13"
19,"금돼지식당","서울 중구 다산로 149 (신당동)","",,,"2022-03-18 11:26:51"
20,"민트하임","서울 마포구 잔다리로6길 28 1층 (서교동)","",37.55219432,126.92066893,"2022-03-19 09:23:25"
21,"풍국면 광교앨리웨이점","경기 수원시 영통구 광교호수공원로 80 1층 (원천동)","",,,"2022-03-21 09:03:43"
22,"수린 광교점","경기 수원시 영통구 광교호수공원로 300 포레나 광교 지하1층 (하동)","",,,"2022-03-22 18:00:32"
23,"긴자료코 광교점","경기 용인시 수지구 광교중앙로 316 1층 103호 (상현동)","",,,"2022-03-22 18:00:51"
24,"상해루","경기 화성시 노작로 147 DM프라자 202호 (반송동)","",,,"2022-03-22 18:01:50"
25,"수원삼계탕","경기 수원시 영통구 동수원로537번길 6 1층 (원천동)","",,,"2022-03-29 13:14:09"
26,"레알라면","서울 동대문구 회기로25길 23-5 (회기동)","",,,"2022-04-07 08:05:15"
27,"오리올","서울 용산구 신흥로20길 43 (후암동)","",,,"2022-04-12 17:59:38"
28,"다운타우너 갤러리아광교","경기 수원시 영통구 광교중앙로 124 9층 (하동)","",,,"2022-04-12 18:00:19"
29,"구스아일랜드 브루하우스","서울 강남구 역삼로 118 1층 (역삼동)","",,,"2022-04-12 18:00:42"
30,"순대만드는집","서울 서초구 방배천로8길 6-2 (방배동)","",37.48049083,126.98286007,"2022-04-17 11:56:33"
31,"호시라멘","서울 서초구 방배천로2안길 39 1층 (방배동)","",37.4787412,126.98382033,"2022-04-17 11:57:49"
32,"신사강정육점식당","경기 수원시 장안구 정조로1088번길 11 (송죽동)","",37.30270043,127.00327552,"2022-05-10 07:44:17"
33,"이나경송탄부대찌개","경기 수원시 팔달구 효원로307번길 47 문화빌딩 1층 (인계동)","",37.26293664,127.03599941,"2022-05-12 07:11:43"
34,"유치회관","경기 수원시 팔달구 효원로292번길 67 (인계동)","",37.25876861,127.03218609,"2022-05-12 07:12:03"
35,"태화장 본점","경기 수원시 팔달구 아주로13번길 22 1층 (우만동)","",37.27612296,127.04268861,"2022-05-12 07:14:23"
36,"평장원 본점","경기 수원시 팔달구 인계로108번길 23 1,2층 (인계동)","",37.26664806,127.02937997,"2022-05-12 07:16:16"
37,"로마경양식","경기 수원시 팔달구 경수대로 549 (인계동)","",37.27493946,127.02930765,"2022-05-12 07:18:05"
38,"코끼리만두","경기 수원시 팔달구 중부대로3번길 27 (팔달로3가)","",37.27652226,127.0171928,"2022-05-12 07:23:55"
39,"마포옥","서울 마포구 토정로 312 1층 (용강동)","",37.53986369,126.94333458,"2022-05-16 07:39:15"
40,"마포양지설렁탕","서울 마포구 새창로 6 (도화동)","",37.54202931,126.95050685,"2022-05-16 07:39:30"
41,"원조조박집 본관","서울 마포구 토정로 313-1 1층 (용강동)","",37.53997206,126.9438663,"2022-05-16 07:39:48"
42,"마루심 마포점","서울 마포구 토정로 316 성진빌딩 1층 (용강동)","",37.53949975,126.94346611,"2022-05-16 07:41:09"
43,"마루심 본점","서울 서초구 고무래로10길 10 청구빌딩 1층 (반포동)","",37.50189414,127.01048141,"2022-05-16 07:41:32"
44,"수퍼 마포점","서울 마포구 삼개로 20 근신빌딩 별관 103호 (도화동)","",37.53868698,126.94721871,"2022-05-16 07:43:16"
45,"빈솔트","경기 안산시 단원구 대부북동 1870-78","",37.28117604,126.55209044,"2022-05-17 16:40:57"
46,"카페루헤","경기 안산시 단원구 서위매봉길 32 (대부북동)","",37.28231837,126.56853568,"2022-05-17 16:41:20"
47,"대부 DBB","경기 안산시 단원구 구봉길 59 (대부북동)","",37.27168918,126.5632127,"2022-05-17 18:13:01"
48,"삐쭉이칼국수","경기 안산시 단원구 대부황금로 1337 (대부북동)","",37.27564214,126.56914882,"2022-05-17 18:13:49"
49,"명가","경기 의왕시 솔고개길 23 (왕곡동)","",37.3434082,126.985031,"2022-05-17 18:17:05"
50,"송정식당","서울 종로구 종로40가길 13 (종로5가)","",37.57023355,127.00589976,"2022-05-18 08:21:42"
51,"진고개","서울 종로구 종로 301-1 (창신동)","",37.57203875,127.01128815,"2022-05-18 08:24:43"
52,"에베레스트 레스토랑 동대문점","서울 종로구 종로51가길 2-1 2층 (창신동)","",37.57257202,127.01250173,"2022-05-18 08:25:08"
53,"원조원할매소문난닭한마리","서울 종로구 종로5가 282-21","",37.57029124,127.00529756,"2022-05-18 08:29:18"
54,"남이분식","서울 종로구 종로40가길 3 (종로5가)","",37.57028037,127.00648386,"2022-05-18 08:32:03"
55,"스타사마르칸트","서울 중구 을지로42길 14 1층 (을지로6가)","",37.56570336,127.00566397,"2022-05-18 08:33:31"
56,"파르투내","서울 중구 마른내로 154 1,2층 (광희동1가)","",37.56461138,127.0050074,"2022-05-18 08:34:59"
57,"울란바타르","서울 중구 을지로44길 12 2층 (광희동1가)","",37.56562043,127.00637479,"2022-05-18 08:37:36"
58,"평양면옥","서울 중구 장충단로 207 (장충동1가)","",37.56324809,127.00669603,"2022-05-18 08:38:26"
59,"중화요리팔공","서울 관악구 남부순환로 1680 지하1층 (신림동)","",37.48405234,126.93711293,"2022-05-18 22:15:24"
60,"논밭골 봉천점","서울 관악구 청룡길 30 (봉천동)","",37.48049593,126.94594817,"2022-05-18 22:17:10"
61,"안녕부산","서울 관악구 관악로14길 45 (봉천동)","",37.47878961,126.95500306,"2022-05-18 22:18:18"
62,"아리차이 신림점","서울 관악구 신림동길 4 1층 (신림동)","",37.4876153,126.92827232,"2022-05-19 21:53:38"
63,"애플하우스(이수)","서울 동작구 동작대로27다길 29 서광시티뷰 2층 201호 (사당동)","",37.48627675,126.98057476,"2022-05-19 22:06:38"
64,"또보겠지 떡볶이집 강남헬로몽키점","서울 강남구 봉은사로6길 30 2층 (역삼동)","",37.50308439,127.0272512,"2022-05-19 22:09:15"
65,"신토불이떡볶이 본점","서울 광진구 자양로43길 42 1층 (구의동)","",37.55256473,127.09047634,"2022-05-19 22:10:08"
66,"나누미떡볶이 성대본점","서울 종로구 성균관로 9-1 (명륜2가)","",37.58370174,126.99791682,"2022-05-19 22:11:34"
67,"현선이네 용산본점","서울 용산구 한강대로39길 2-13 (한강로2가)","",37.53113357,126.96924947,"2022-05-19 22:12:28"
68,"삼막칡냉면 안양점","경기 안양시 만안구 삼막로39번길 39 2층 (석수동)","",37.42505966,126.9120679,"2022-05-20 07:14:26"
69,"청송산오징어","서울 관악구 남현1길 8 (남현동)","",37.47578132,126.97785516,"2022-05-20 19:58:02"
70,"훈감동","서울 동작구 동작대로9길 4 1층 (사당동)","",37.48069602,126.98128735,"2022-05-20 20:00:29"
71,"경성모밀","서울 동작구 동작대로29가길 6 1층 (사당동)","",37.48824109,126.98142907,"2022-05-20 20:07:41"
72,"황제소고기국밥","서울 동작구 동작대로29길 11 (사당동)","",37.48791311,126.98133417,"2022-05-20 20:08:46"
73,"유정우함흥냉면","서울 동작구 동작대로29다길 7-1 (사당동)","",37.48858329,126.98032992,"2022-05-20 20:10:58"
74,"방배김밥","서울 동작구 동작대로27길 59-16 (사당동)","",37.48812524,126.9784033,"2022-05-20 20:12:14"
75,"홍콩참치만두","서울 동작구 동작대로33길 16 (사당동)","",37.48978,126.98136537,"2022-05-20 20:13:24"
76,"용순가재골수제비","서울 노원구 동일로242길 100 1층 (상계동)","",37.6744155,127.06064428,"2022-05-21 22:06:36"
77,"버터맨션","경기 수원시 팔달구 화서문로 41 2, 3층 (장안동)","",37.28530618,127.01250367,"2022-05-22 08:55:24"
78,"평지담","경기 수원시 팔달구 정조로 847 3층 (신풍동)","",37.28364785,127.01600362,"2022-05-22 08:55:47"
79,"레드브릭커피하우스","경기 수원시 팔달구 화서문로31번길 9-8 1층 (장안동)","",37.28555144,127.01074453,"2022-05-22 08:57:05"
80,"에버닌","경기 수원시 팔달구 화서문로31번길 9-5 1층 (장안동)","",37.28537122,127.01084825,"2022-05-22 08:57:41"
81,"NoSmokeWithoutFire","경기 수원시 팔달구 매산로 139-5 1층 (교동)","",37.2727417,127.01569463,"2022-05-22 08:58:21"
82,"뜰리저브","경기 수원시 팔달구 향교로137번길 49 (교동)","",37.27418633,127.01359664,"2022-05-22 08:59:11"
83,"수수가든카페","경기 과천시 구리안로 60 (문원동)","",37.41802466,126.9946341,"2022-05-22 09:01:33"
84,"온기정","서울 강남구 압구정로4길 13-9 1층 (신사동)","",37.52219779,127.020878,"2022-05-22 10:11:47"
85,"거북이","서울 서초구 방배천로4안길 48 1층 (방배동)","",37.48019358,126.98341413,"2022-05-23 18:13:11"
86,"미림분식","서울 관악구 호암로 553 (신림동)","",37.46708133,126.93136211,"2022-05-26 07:26:24"
87,"정원쌈밥보리밥","서울 관악구 신림로18가길 23 (신림동)","",37.47195246,126.93502943,"2022-05-26 07:28:04"
88,"씬챠호","서울 관악구 대학길 52 지하1층 (신림동)","",37.46827049,126.93755571,"2022-05-26 07:32:01"
89,"명운추어탕","서울 관악구 신림로18가길 32 (신림동)","",37.47226224,126.93472619,"2022-05-26 07:32:32"
90,"쿠버타코 서울대직영점","서울 관악구 신림로 91 5,6호 (신림동)","",37.47032919,126.93906428,"2022-05-26 07:33:49"
91,"발루토","서울 관악구 신림로23길 28 1층 (신림동)","",37.46975381,126.93469672,"2022-05-26 07:41:45"
92,"테이블포포","서울 서초구 사평대로14길 11 2층 (반포동)","",37.49768137,126.99445426,"2022-05-27 20:45:54"
93,"두툼","서울 중구 중림로 10 삼성사이버빌리지 3동 1층 105호 (중림동)","",37.55835733,126.96620512,"2022-05-27 21:05:30"
94,"비터버터","서울 마포구 동교로46길 25 bo2호 (연남동)","",37.5623233,126.92618495,"2022-05-29 21:58:59"
95,"고온항","경기 화성시 우정읍 매향리 945-21","",37.03396104,126.74706579,"2022-05-31 17:09:01"
96,"매향리 평화생태공원","경기 화성시 우정읍 고온리안길 24-11 (우정읍 매향리)","",37.0436404,126.7556768,"2022-05-31 17:09:29"
97,"시화방조제 중간선착장","경기 시흥시 정왕동 2377","",37.32634759,126.65457277,"2022-05-31 17:10:02"
98,"궁평항","경기 화성시 서신면 궁평항로 1049-24 (서신면 궁평리)","",37.11600964,126.68128092,"2022-05-31 17:10:34"
99,"린궁즈멘관","서울 영등포구 디지털로37나길 10 1층 (대림동)","",37.49075837,126.89915459,"2022-06-01 08:01:46"
100,"기와집사천요리","서울 영등포구 디지털로37길 25 (대림동)","",37.49082221,126.8979559,"2022-06-01 08:02:40"
101,"대독장 서울역점","서울 용산구 후암로 107 1층 (동자동)","",37.55346139,126.97356341,"2022-06-01 08:32:59"
102,"전주집 2호점","서울 중구 수표로 48-18 (저동2가)","",37.5654085,126.99066648,"2022-06-01 08:34:09"
103,"일미장어","서울 용산구 후암로57길 35-15 1층 (동자동)","",37.55212812,126.9745326,"2022-06-01 08:39:01"
104,"유즈라멘 만리동점","서울 중구 만리재로 217 (만리동1가)","",37.55681539,126.96823845,"2022-06-01 08:39:43"
105,"이이네","서울 용산구 소월로2길 13 지하1층 (후암동)","",37.55437026,126.97673642,"2022-06-01 08:41:28"
106,"조대포 남영본점","서울 용산구 한강대로 272-1 1층 (남영동)","",37.54263485,126.97296978,"2022-06-01 08:53:59"
107,"구복만두","서울 용산구 두텁바위로 7 1층 (갈월동)","",37.54540633,126.97299141,"2022-06-01 08:55:31"
108,"이치젠덴푸라메시","서울 용산구 한강대로72길 11-21 1층 (남영동)","",37.54120786,126.97383477,"2022-06-01 08:57:33"
109,"몽르베","경기 용인시 수지구 이종무로203번길 6-5 (고기동)","",37.36070025,127.03455942,"2022-06-01 10:26:34"
110,"88생선구이","강원 속초시 중앙부두길 71 (중앙동)","",38.20373027,128.59196784,"2022-06-01 20:42:50"
111,"바다정원","강원 고성군 토성면 버리깨길 23 (토성면 용촌리)","",38.23143245,128.58288502,"2022-06-01 20:44:08"
112,"강릉짬뽕순두부 강릉본점","강원 강릉시 초당순두부길 116 (강문동)","",37.79261475,128.91745174,"2022-06-01 20:47:25"
113,"마카오박","강원 속초시 중앙로129번길 4 (중앙동)","",38.20296923,128.59029597,"2022-06-01 20:47:37"
114,"속초등대전망대 주차장","강원 속초시 영랑동 1-4","",38.21382006,128.60066175,"2022-06-01 20:49:47"
115,"속초붉은대게수산","강원 속초시 중앙시장로6길 14-1 속초관광수산시장 77호 (중앙동)","",38.20496265,128.58943748,"2022-06-01 20:52:22"
116,"소노문델피노 오션플레이","강원 고성군 토성면 미시령옛길 1153 (토성면 원암리)","",38.21199733,128.4948796,"2022-06-01 20:52:48"
117,"봉포머구리집 본점","강원 속초시 영랑해안길 223 1~3층 (영랑동)","",38.21873086,128.59327897,"2022-06-01 20:54:50"
118,"칠성조선소","강원 속초시 중앙로46번길 45 (교동)","",38.19859433,128.58353892,"2022-06-01 20:56:47"
119,"대관령한우마을","강원 속초시 엑스포로 39 (조양동)","",38.19102489,128.58693156,"2022-06-01 20:59:48"
120,"흑돼지삼백식당 강원속초점","강원 속초시 청초호반로 77 (조양동)","",38.18993384,128.58607696,"2022-06-01 21:00:29"
121,"옥이네밥상","강원 속초시 미리내길 40 (청호동)","",38.19420276,128.59585129,"2022-06-01 21:01:32"
122,"아루나","강원 속초시 청호해안길 85 (청호동)","",38.19670619,128.59816379,"2022-06-01 21:02:01"
123,"일품흑돈","강원 속초시 엑스포로 47 (조양동)","",38.19100395,128.58588102,"2022-06-01 21:06:03"
124,"청수당","서울 종로구 돈화문로11나길 31-9 (익선동)","",37.57388048,126.98978472,"2022-06-02 07:32:16"
125,"올랄라파리","서울 종로구 서순라길 127 1층 (권농동)","",37.57587361,126.99129686,"2022-06-02 07:34:59"
126,"하이웨이스트 익선점","서울 종로구 돈화문로11다길 18 (돈의동)","",37.57312372,126.99067231,"2022-06-02 07:37:23"
127,"전주집","서울 중구 충무로11길 18-8 (입정동)","",37.56760068,126.99145402,"2022-06-02 12:51:31"
128,"황평집","서울 중구 마른내로 74 (인현동2가)","",37.56406722,126.99612903,"2022-06-02 12:52:27"
129,"산수갑산","서울 중구 을지로20길 24 1층 (인현동1가)","",37.56537904,126.99532758,"2022-06-02 12:52:59"
130,"양미옥 남대문점","서울 중구 남대문로5길 9-1 (북창동)","",37.56151734,126.97868999,"2022-06-02 12:53:45"
131,"용강식당","서울 중구 을지로20길 40 (인현동2가)","",37.56462581,126.99542271,"2022-06-02 12:54:16"
132,"조선옥","서울 중구 을지로15길 8 (을지로3가)","",37.56685298,126.99345758,"2022-06-02 12:55:48"
133,"수원양반댁도가니","경기 수원시 팔달구 장다리로196번길 1 (인계동)","",37.26725811,127.025299,"2022-06-02 14:31:23"
134,"영종도복촌","인천 중구 구읍로 33 프라임프라자 3층 301호 (중산동)","",37.49257274,126.57660373,"2022-06-02 17:04:18"
135,"함흥냉면옥","강원 속초시 청초호반로 299 1층 (금호동)","",38.2019717,128.58985417,"2022-06-04 08:39:09"
136,"명현만의연평도간장게장 검단본점","인천 서구 완정로 172 (마전동)","",37.60259402,126.65714981,"2022-06-05 23:25:41"
137,"안반데기","강원 강릉시 왕산면 안반데기길 428 (왕산면 대기리)","",37.62290058,128.73914128,"2022-06-07 17:55:14"
138,"육백마지기","강원 정선군 정선읍 회동리","",37.40697857,128.51257078,"2022-06-07 17:55:56"
139,"평장원","경기 수원시 팔달구 중부대로 22-13 1층 (구천동)","",37.27461538,127.01903698,"2022-06-11 11:50:25"
140,"우스1123","서울 강북구 오현로4길 12 상가 104호 (미아동)","",37.61589905,127.03121581,"2022-06-12 22:14:25"
141,"라핀부쉬","서울 용산구 이태원로55가길 15 (한남동)","",37.53754189,127.0003847,"2022-06-14 08:04:31"
142,"서울 용산구 이태원동 57-28","녹사평대로40길 57","단밤",37.53450159,126.98907244,"2022-06-14 11:01:58"
143,"케이북스 홍대본관","서울 마포구 양화로 161 케이스퀘어 지하1층 (동교동)","",37.55693531,126.92331221,"2022-06-15 22:11:21"
144,"모이커피클래식 수원","경기 수원시 팔달구 월드컵로 325 (우만동)","",37.2869853,127.03331227,"2022-06-15 22:49:00"
145,"밥순삭꽃게야 수원점","경기 수원시 팔달구 팔달문로150번길 16 1층 (우만동)","",37.28208745,127.03257941,"2022-06-15 22:50:13"
146,"상도실내포장마차","서울 동작구 상도로 288 (상도1동)","",37.50183291,126.94847285,"2022-06-15 23:21:40"
147,"망향비빔국수 화성점","경기 화성시 효행로 1336 (반월동)","",37.2266131,127.06493528,"2022-06-17 11:49:06"
148,"태평소국밥","대전 유성구 온천동로65번길 50 1층 (봉명동)","",36.35747988,127.35021935,"2022-06-17 20:34:44"
149,"클럽에스프레소","서울 종로구 창의문로 132 (부암동)","",,,"2022-06-17 20:35:58"
150,"서관면옥","서울 서초구 서초대로56길 11 1층 (서초동)","",37.4939789,127.01725609,"2022-06-18 15:04:44"
151,"명성돼지갈비","경기 수원시 장안구 팔달로271번길 16-16 2층 (영화동)","",37.28985255,127.01486366,"2022-06-21 21:00:56"
152,"고자리냉면 본점","경기 고양시 덕양구 호국로 915-45 (성사동)","",37.66454939,126.84316635,"2022-06-26 18:59:45"
153,"가타쯔무리","서울 서대문구 명지대길 72 (남가좌동)","",37.58322285,126.9234664,"2022-07-03 07:57:47"
154,"아가페정양원","전북 익산시 황등면 율촌길 9 (황등면 율촌리)","",36.01952488,126.95628538,"2022-07-03 08:25:43"
155,"분옥담계곡","전북 부안군 변산면 중계리","",35.6319884,126.5731776,"2022-07-03 08:29:57"
156,"고기리막국수","경기 용인시 수지구 이종무로 157 (고기동)","",37.3599957,127.04009695,"2022-07-06 20:18:58"
157,"카페아를","경기 의정부시 동일로 204 (장암동)","",37.70706806,127.05833477,"2022-07-09 17:31:41"
158,"뻘다방","인천 옹진군 영흥면 선재로 55 (영흥면 선재리)","",37.23415147,126.53125964,"2022-07-09 17:33:14"
159,"아크메","경기 용인시 기흥구 서천동로91번길 8-14 1층 101호 (농서동)","",37.23320542,127.07077376,"2022-07-14 17:59:02"
160,"스시하쯔","경기 용인시 기흥구 서천동로83번길 4-10 (농서동)","",37.23383872,127.07247824,"2022-07-14 18:00:00"
161,"딥스테이션","경기 용인시 처인구 포곡읍 성산로 521 3층 (포곡읍)","",,,"2022-07-23 07:33:27"
162,"용금옥","서울 중구 다동길 24-2 (다동)","",37.56766245,126.98050837,"2022-07-23 17:37:13"
163,"초류향","서울 중구 다동길 24-10 (다동)","",37.56747864,126.9804405,"2022-07-23 17:37:21"
164,"부민옥","서울 중구 다동길 24-12 (다동)","",37.56750384,126.98031825,"2022-07-23 17:37:27"
165,"애성회관","서울 중구 남대문로5길 23 대경빌딩 1층 (북창동)","",37.56240937,126.97891384,"2022-07-23 17:49:22"
166,"이나니와요스케 서울시청점","서울 중구 을지로 6 재능빌딩 1층 (을지로1가)","",37.56533763,126.97907374,"2022-07-23 17:56:15"
167,"청시행","서울 중구 을지로11길 14 5층 (을지로3가)","",37.56706545,126.99097189,"2022-07-24 08:26:03"
168,"을지 장만옥","서울 중구 을지로12길 12 1층 (을지로3가)","",37.56573559,126.99105808,"2022-07-24 08:26:20"
169,"아인티오펜션","경기 남양주시 화도읍 모꼬지로17번길 48-115 (화도읍 구암리)","",37.68378451,127.37068909,"2022-07-25 10:17:07"
170,"구암막국수","경기 남양주시 화도읍 경춘로2649번길 13 (화도읍 구암리)","",37.6703582,127.37354325,"2022-07-26 10:40:52"
171,"미나미","서울 서초구 서초대로58길 31-2 1층 (서초동)","",37.49333005,127.01811987,"2022-07-29 23:07:44"
172,"산골","서울 관악구 관악로 211 마동 1층 29,46호 (봉천동)","",37.4841954,126.95432142,"2022-08-07 11:53:24"
173,"그집해장국","경기 수원시 장안구 송정로 142 (조원동)","",37.29668451,127.01235667,"2022-08-12 21:42:35"
174,"송죽부산밀면국밥","경기 수원시 장안구 경수대로 914 2층 (조원동)","",37.30134487,127.01026403,"2022-08-12 21:43:07"
175,"우리동네스시카야","경기 수원시 장안구 경수대로 940 일호골든타워 2층 201,202호 (조원동)","",37.30289124,127.00768351,"2022-08-12 21:46:07"
176,"쟈스민","경기 수원시 장안구 파장천로 23 (파장동)","",37.30772453,126.99468933,"2022-08-12 21:49:54"
177,"벨라튀니지","경기 수원시 장안구 서부로2106번길 21 지하 1층 (율전동)","",37.2972187,126.97135704,"2022-08-12 21:50:31"
178,"이영철생오리","경기 수원시 장안구 파장천로 121 1층 (파장동)","",37.31510953,127.00119581,"2022-08-12 21:55:06"
179,"화우","경기 수원시 권선구 권광로91번길 6 (권선동)","",37.25633655,127.02927226,"2022-08-29 17:05:10"
180,"잼배옥","서울 중구 서소문동 60-1 1층","",37.56254798,126.97371639,"2022-09-06 18:45:03"
181,"이남장 본점","서울 중구 삼일대로12길 16 1층 (을지로2가)","",37.56666881,126.98865833,"2022-09-06 18:45:29"
182,"남대문야채호떡","서울 중구 남대문로 12 (남대문로4가)","",37.56055841,126.97721438,"2022-09-18 13:33:38"
183,"수산포차청해","경기 수원시 영통구 영통로90번길 30 (망포동)","",37.2384629,127.05954046,"2022-09-19 22:53:34"
184,"적당","서울 중구 을지로 29 1층 (을지로1가)","",37.56646421,126.98104067,"2022-09-24 12:59:47"
185,"이에스씨","서울 강남구 언주로93길 28-2 1층 (역삼동)","",37.50344933,127.03982973,"2022-09-24 14:29:23"
186,"진주회관","서울 중구 세종대로11길 26 1층 (서소문동)","",37.56247878,126.9745336,"2022-10-01 14:10:06"
187,"한일관 압구정점","서울 강남구 압구정로38길 14 (신사동)","",37.52782463,127.0324914,"2022-10-16 21:46:04"
188,"역전회관","서울 마포구 토정로37길 47 (염리동)","",37.54292158,126.94700752,"2022-10-16 21:46:44"
189,"최미자소머리국밥 수원점","경기 수원시 영통구 광교중앙로266번길 22 (하동)","",37.292672,127.06837537,"2022-10-26 12:23:45"
190,"교동떡갈비","전북 전주시 완산구 은행로 52 (풍남동3가)","",35.81534741,127.15226154,"2022-11-19 21:15:16"
191,"김북순큰남비집 신사본점","서울 강남구 압구정로2길 15 신사아이빌 1층 (신사동)","",37.52069237,127.0199613,"2022-12-03 23:07:41"
192,"투썸플레이스 여주강변점","경기 여주시 주내로 31 (상동)","",37.29337935,127.65000373,"2022-12-04 20:28:08"
193,"숙정문","서울 종로구 삼청동 산 25-22","",37.59565461,126.98108536,"2022-12-06 19:29:03"
194,"터키이스탄불문화원","서울 서초구 반포대로 98 일신빌딩 2층 (서초동)","",37.48909633,127.00945292,"2022-12-23 18:27:03"
195,"브리끄","경기 남양주시 화도읍 북한강로 1696-2 (화도읍 구암리)","",37.65854597,127.37339453,"2023-01-01 07:25:58"
196,"어나더랜드","경기 평택시 안중읍 덕우2길 92-28 (안중읍 덕우리)","",37.01297737,126.90931109,"2023-01-01 07:27:07"
197,"그린웨일","경기 용인시 처인구 이동읍 어진로 771 1,2층 (이동읍 어비리)","",37.10650682,127.19094267,"2023-01-01 07:28:30"
198,"파파이스 강남점","서울 서초구 강남대로 341 1층 (서초동)","",37.49324851,127.02933281,"2023-01-02 16:20:43"
199,"하동관 명동본점","서울 중구 명동9길 12 (명동1가)","",,,"2023-01-03 17:54:43"
200,"란주칼면","서울 중구 소공로 64 동남빌딩 (충무로1가)","",,,"2023-01-03 17:55:21"
201,"미성옥","서울 중구 명동길 25-11 (명동1가)","",,,"2023-01-03 17:56:38"
202,"원조한치","서울 중구 명동7길 14-5 (명동1가)","",,,"2023-01-03 17:57:50"
203,"자갈치횟집","경남 거제시 능포로 251 (능포동)","",34.88493988,128.73731414,"2023-01-24 10:56:27"
204,"외도보타니아","경남 거제시 일운면 와현리 산 109","",34.76929638,128.71165107,"2023-01-24 18:48:32"
205,"스케줄 청담","서울 강남구 선릉로152길 37 1층 (청담동)","",37.52459579,127.04270308,"2023-01-29 17:13:43"
206,"김태완스시 방배본점","서울 서초구 효령로31길 21 평안빌딩 1층 (방배동)","",37.4821769,126.99614682,"2023-02-05 18:43:15"
207,"청남대","충북 청주시 상당구 문의면 청남대길 646 (문의면 신대리)","",36.46284608,127.49176536,"2023-02-11 10:32:33"
208,"혼고집","서울 마포구 동교로30길 1 (동교동)","",37.56070588,126.92454882,"2023-02-11 10:48:54"
209,"별마로천문대","강원 영월군 영월읍 영흥리 154-3 지하1층,1~3층","",37.19832924,128.48678249,"2023-02-12 13:11:59"
210,"말뚝곱창 천호점","서울 강동구 구천면로 140 스타시티빌딩 8층 (천호동)","",37.54227732,127.12051293,"2023-02-17 21:52:02"
211,"뚝섬미술관","서울 성동구 아차산로 33 삼일빌딩 지하1층 (성수동1가)","",37.54718711,127.04834232,"2023-03-01 21:50:23"
212,"북한산국립공원 백운대탐방지원센터","서울 강북구 우이동 산 68-1","",37.65825636,126.99121018,"2023-03-05 19:46:48"
213,"사랑의교회 제천기도동산","충북 제천시 백운면 덕동로 295 (백운면 덕동리)","",37.20664793,127.97106092,"2023-03-08 18:51:22"
214,"윤돈","경기 수원시 영통구 신원로 107 A동 106호 (신동)","",37.24818626,127.05347969,"2023-03-09 12:43:27"
215,"명백집","경기 수원시 영통구 신원로 124-1 1층 (신동)","",37.24851809,127.05491588,"2023-03-09 12:45:20"
216,"수원칼국수","경기 수원시 영통구 태장로 81 신영통e타운2 1층 103호 (망포동)","",37.23978069,127.05483967,"2023-03-09 12:47:51"
217,"홍화루","경기 수원시 영통구 매여울로40번길 56 (매탄동)","",37.27262477,127.04827896,"2023-03-09 12:50:07"
218,"옛맛청국장손두부","경기 수원시 영통구 매봉로49번길 3 2층 (매탄동)","",37.27231636,127.053101,"2023-03-09 18:38:01"
219,"아빠가만든전복장 아장아장","경기 수원시 영통구 권선로882번길 107-66 1층 102호 (신동)","",37.24611155,127.04123463,"2023-03-09 18:40:13"
